종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
032685,소프트센우,"38,850","-600","1.52","38,850","38,700","12,226","475,204,950","39,500","39,850","38,200","500",원(KRW),"142,857","5,549,994,450",
258790,소프트캠프,"1,975","-10","0.50","1,975","1,965","114,673","225,631,430","2,010","2,010","1,945","100",원(KRW),"22,930,515","45,287,767,125",
066910,손오공,"2,280","125","5.80","2,280","2,275","22,685,479","52,813,203,225","2,230","2,450","2,215","500",원(KRW),"26,896,161","61,323,247,080",
043100,솔고바이오,"140","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"161,725,785","22,641,609,900",
154040,솔루에타,"2,795","-45","1.58","2,795","2,790","35,232","98,859,540","2,855","2,910","2,785","500",원(KRW),"12,980,146","36,279,508,070",
035610,솔본,"4,165","-10","0.24","4,180","4,165","15,933","66,501,320","4,150","4,235","4,145","500",원(KRW),"27,345,997","113,896,077,505",
036830,솔브레인,"98,500","2,500","2.60","98,500","98,400","194,584","19,156,743,000","95,700","99,900","95,700","500",원(KRW),"17,398,271","1,713,729,693,500",
230980,솔트웍스,"4,930","-110","2.18","4,930","4,925","56,017","275,677,455","4,990","5,100","4,810","100",원(KRW),"12,891,440","63,554,799,200",
086980,쇼박스,"4,005","-35","0.87","4,010","4,005","895,691","3,575,905,155","4,040","4,060","3,880","500",원(KRW),"62,600,000","250,713,000,000",
050960,수산아이앤티,"6,380","110","1.75","6,380","6,350","13,968","88,213,400","6,270","6,380","6,220","500",원(KRW),"6,751,000","43,071,380,000",
084180,수성,"1,880","-15","0.79","1,880","1,860","50,918","94,609,810","1,900","1,900","1,790","500",원(KRW),"13,171,214","24,761,882,320",
253840,수젠텍,"6,680","400","6.37","6,680","6,670","2,089,636","13,823,989,640","6,250","6,830","6,230","500",원(KRW),"12,926,006","86,345,720,080",
058530,슈펙스비앤피,"283","-3","1.05","283","282","4,255,042","1,190,690,983","284","289","276","500",원(KRW),"110,384,286","31,238,752,938",
236200,슈프리마,"40,500","-1,700","4.03","40,550","40,500","313,259","12,845,802,550","42,650","42,700","40,300","500",원(KRW),"7,193,273","291,327,556,500",
317770,슈프리마아이디,"18,550","0","0.00","18,550","18,500","7,094","130,486,150","18,550","18,700","18,250","500",원(KRW),"2,992,520","55,511,246,000",
094840,슈프리마에이치큐,"5,690","-220","3.72","5,710","5,690","73,629","422,880,730","5,750","5,940","5,670","500",원(KRW),"10,471,840","59,584,769,600",
192440,슈피겐코리아,"48,000","-1,150","2.34","48,250","48,000","69,759","3,351,027,050","48,750","49,150","47,600","500",원(KRW),"6,216,363","298,385,424,000",
099440,스맥,"2,120","-25","1.17","2,120","2,115","178,987","377,010,720","2,145","2,150","2,095","500",원(KRW),"28,436,327","60,285,013,240",
033790,스카이문스테크놀로지,"829","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"17,117,100","14,190,075,900",
159910,스킨앤스킨,"347","-1","0.29","347","346","250,909","86,163,147","348","349","340","100",원(KRW),"134,597,610","46,705,370,670",
158310,스타모빌리티,"1,795","-55","2.97","1,795","1,790","179,397","320,017,485","1,830","1,920","1,720","500",원(KRW),"12,071,642","21,668,597,390",
115570,스타플렉스,"8,900","760","9.34","8,900","8,800","143,536","1,225,723,170","8,330","8,970","7,970","500",원(KRW),"6,453,734","57,438,232,600",
253450,스튜디오드래곤,"83,600","1,000","1.21","83,600","83,500","85,885","7,117,428,100","82,500","83,800","81,900","500",원(KRW),"28,096,370","2,348,856,532,000",
013810,스페코,"3,730","-35","0.93","3,730","3,690","145,500","540,738,005","3,770","3,820","3,655","500",원(KRW),"14,655,470","54,664,903,100",
049830,승일,"11,000","1,340","13.87","11,000","10,950","1,946,434","20,847,738,870","9,630","11,400","9,610","500",원(KRW),"6,132,112","67,453,232,000",
020710,시공테크,"4,975","55","1.12","4,975","4,965","72,813","361,451,080","4,925","5,080","4,825","500",원(KRW),"20,047,970","99,738,650,750",
033170,시그네틱스,"1,045","-15","1.42","1,045","1,040","1,041,819","1,092,746,515","1,070","1,095","1,030","500",원(KRW),"85,728,319","89,586,093,355",
048870,시너지이노베이션,"1,840","-10","0.54","1,840","1,830","127,781","232,589,070","1,855","1,870","1,800","500",원(KRW),"65,211,653","119,989,441,520",
025320,시노펙스,"2,735","-30","1.08","2,740","2,735","863,868","2,366,363,105","2,785","2,800","2,690","500",원(KRW),"72,561,128","198,454,685,080",
269620,시스웍,"2,575","-15","0.58","2,575","2,565","48,522","124,110,395","2,605","2,620","2,510","100",원(KRW),"18,000,000","46,350,000,000",
131090,시큐브,"1,500","0","0.00","1,500","1,495","229,142","342,358,985","1,495","1,510","1,470","100",원(KRW),"38,000,000","57,000,000,000",
001000,신라섬유,"2,230","60","2.76","2,230","2,225","199,877","440,192,215","2,170","2,230","2,170","100",원(KRW),"24,277,540","54,138,914,200",
025870,신라에스지,"10,100","-150","1.46","10,150","10,100","543,462","5,429,386,400","10,250","10,550","9,520","500",원(KRW),"4,000,000","40,400,000,000",
215600,신라젠,"12,600","50","0.40","12,650","12,600","1,233,480","15,539,234,650","12,500","12,750","12,400","500",원(KRW),"71,552,125","901,556,775,000",
065350,신성델타테크,"3,485","35","1.01","3,495","3,485","26,381","91,389,235","3,480","3,515","3,400","500",원(KRW),"24,177,101","84,257,196,985",
056000,신스타임즈,"4,065","250","6.55","4,070","4,065","539,874","2,148,516,825","3,855","4,140","3,855","500",원(KRW),"14,136,600","57,465,279,000",
002800,신신제약,"6,650","210","3.26","6,650","6,640","231,402","1,516,316,140","6,400","6,700","6,370","500",원(KRW),"15,170,500","100,883,825,000",
323280,신영스팩5호,"2,075","0","0.00","2,075","2,065","2,884","5,941,165","2,080","2,080","2,060","100",원(KRW),"3,505,000","7,272,875,000",
344050,신영스팩6호,"2,030","5","0.25","2,035","2,030","23,178","47,032,945","2,030","2,030","2,025","100",원(KRW),"4,305,000","8,739,150,000",
017000,신원종합개발,"3,685","-30","0.81","3,685","3,680","17,371","64,012,625","3,740","3,750","3,630","5,000",원(KRW),"10,068,027","37,100,679,495",
012790,신일제약,"8,140","340","4.36","8,140","8,130","339,626","2,695,370,770","7,750","8,190","7,600","500",원(KRW),"10,902,000","88,742,280,000",
138070,신진에스엠,"5,260","-20","0.38","5,260","5,250","4,448","23,382,000","5,280","5,380","5,220","500",원(KRW),"8,972,183","47,193,682,580",
226330,신테카바이오,"11,200","-700","5.88","11,200","11,150","542,663","6,182,058,500","11,900","12,000","11,000","500",원(KRW),"13,173,636","147,544,723,200",
277480,신한제4호스팩,"2,060","5","0.24","2,060","2,045","1","2,060","2,060","2,060","2,060","100",원(KRW),"6,010,000","12,380,600,000",
323230,신한제5호스팩,"2,040","-20","0.97","2,040","2,030","31,410","63,457,710","2,065","2,065","2,005","100",원(KRW),"4,310,000","8,792,400,000",
333050,신한제6호스팩,"2,035","-10","0.49","2,040","2,035","7,400","15,081,445","2,045","2,045","2,035","100",원(KRW),"5,010,000","10,195,350,000",
056700,신화인터텍,"3,090","-75","2.37","3,115","3,090","195,862","607,902,225","3,190","3,210","3,045","500",원(KRW),"29,135,091","90,027,431,190",
187270,신화콘텍,"2,750","0","0.00","2,750","2,740","9,951","27,420,855","2,760","2,780","2,740","500",원(KRW),"10,143,845","27,895,573,750",
243840,신흥에스이씨,"44,600","150","0.34","44,600","44,550","64,196","2,868,388,200","45,250","45,650","43,950","2,500",원(KRW),"6,572,261","293,122,840,600",
108320,실리콘웍스,"37,500","-100","0.27","37,550","37,500","76,549","2,882,147,650","37,950","38,150","37,100","500",원(KRW),"16,264,300","609,911,250,000",
222800,심텍,"14,100","150","1.08","14,150","14,100","165,780","2,320,362,050","14,150","14,300","13,650","500",원(KRW),"22,752,959","320,816,721,900",
036710,심텍홀딩스,"1,660","40","2.47","1,660","1,650","59,325","96,278,395","1,620","1,660","1,595","500",원(KRW),"37,789,703","62,730,906,980",
160980,싸이맥스,"12,450","-150","1.19","12,450","12,400","78,049","960,313,100","12,600","12,600","11,950","500",원(KRW),"10,576,294","131,674,860,300",
217330,싸이토젠,"11,900","400","3.48","11,950","11,900","178,927","2,127,558,600","11,500","12,150","11,500","500",원(KRW),"5,633,864","67,042,981,600",
010280,쌍용정보통신,"1,810","-80","4.23","1,810","1,805","17,843,800","36,740,501,830","1,995","2,370","1,775","1,000",원(KRW),"40,464,034","73,239,901,540",
208640,썸에이지,"602","-5","0.82","602","600","440,979","261,952,000","607","610","582","100",원(KRW),"124,921,731","75,202,882,062",
222420,쎄노텍,"1,890","-15","0.79","1,890","1,880","143,354","268,623,015","1,925","1,925","1,850","100",원(KRW),"40,158,175","75,898,950,750",
037760,쎄니트,"2,070","55","2.73","2,070","2,065","176,981","361,275,145","2,030","2,075","1,990","500",원(KRW),"33,832,921","70,034,146,470",
136510,쎄미시스코,"7,630","-30","0.39","7,700","7,630","41,340","316,387,720","7,660","7,800","7,500","500",원(KRW),"5,400,000","41,202,000,000",
099320,쎄트렉아이,"24,900","100","0.40","24,950","24,900","717,740","17,515,210,950","25,500","26,750","22,100","500",원(KRW),"7,268,487","180,985,326,300",
049960,쎌바이오텍,"16,700","-400","2.34","16,750","16,700","55,499","930,161,500","17,150","17,150","16,600","500",원(KRW),"9,400,000","156,980,000,000",
050890,쏠리드,"6,540","-140","2.10","6,550","6,540","4,012,428","26,140,551,280","6,730","6,790","6,350","500",원(KRW),"52,185,175","341,291,044,500",
066790,씨씨에스,"423","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"91,952,335","38,895,837,705",
222080,씨아이에스,"4,400","45","1.03","4,405","4,400","3,766,089","16,501,448,140","4,455","4,505","4,230","100",원(KRW),"53,624,705","235,948,702,000",
264660,씨앤지하이테크,"8,870","-10","0.11","8,870","8,860","235,247","2,061,670,420","8,880","9,000","8,570","500",원(KRW),"8,405,480","74,556,607,600",
297090,씨에스베어링,"7,600","220","2.98","7,600","7,580","40,843","306,189,000","7,380","7,620","7,340","500",원(KRW),"9,461,400","71,906,640,000",
115530,씨엔플러스,"839","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"60,094,725","50,419,474,275",
225330,씨엠에스에듀,"5,010","-40","0.79","5,020","5,010","33,357","167,102,115","5,080","5,080","4,990","500",원(KRW),"18,634,628","93,359,486,280",
115480,씨유메디칼,"2,510","30","1.21","2,510","2,500","35,716","88,805,600","2,480","2,515","2,450","500",원(KRW),"18,811,326","47,216,428,260",
096530,씨젠,"34,900","-650","1.83","34,950","34,900","6,505,194","235,768,439,400","34,550","38,700","34,050","500",원(KRW),"26,234,020","915,567,298,000",
900120,씨케이에이치,"300","-2","0.66","300","296","190,307","56,543,530","302","303","294","0.05",미국달러(USD),"110,404,457","33,121,337,100",
101240,씨큐브,"9,750","120","1.25","9,800","9,750","23,423","226,820,310","9,630","9,820","9,580","500",원(KRW),"10,138,184","98,847,294,000",
047920,씨트리,"5,420","0","0.00","5,420","5,390","161,638","866,894,540","5,370","5,460","5,270","500",원(KRW),"13,848,373","75,058,181,660",
060590,씨티씨바이오,"5,840","220","3.91","5,850","5,840","154,733","894,735,450","5,620","5,870","5,620","500",원(KRW),"19,310,522","112,773,448,480",
260930,씨티케이코스메틱스,"13,150","-150","1.13","13,150","13,050","10,587","138,499,250","13,300","13,350","12,900","500",원(KRW),"10,122,151","133,106,285,650",
013990,아가방컴퍼니,"4,435","135","3.14","4,445","4,435","2,604,708","11,532,219,345","4,300","4,540","4,285","500",원(KRW),"32,887,536","145,856,222,160",
123860,아나패스,"31,500","-50","0.16","31,500","31,400","113,231","3,486,676,150","31,700","31,700","29,900","500",원(KRW),"10,127,700","319,022,550,000",
025980,아난티,"8,030","-240","2.90","8,040","8,030","3,714,268","29,976,507,150","8,280","8,350","7,860","100",원(KRW),"84,645,004","679,699,382,120",
058220,아리온,"1,545","-15","0.96","1,545","1,540","223,368","341,490,755","1,525","1,575","1,505","500",원(KRW),"36,229,223","55,974,149,535",
125210,아모그린텍,"16,500","700","4.43","16,500","16,450","777,593","12,606,208,450","16,100","16,650","15,550","500",원(KRW),"16,496,790","272,197,035,000",
052710,아모텍,"29,950","-800","2.60","29,950","29,900","279,956","8,329,208,850","30,550","30,900","29,050","500",원(KRW),"9,743,406","291,815,009,700",
074430,아미노로직스,"1,810","20","1.12","1,810","1,805","121,669","218,975,445","1,800","1,815","1,775","100",원(KRW),"87,826,844","158,966,587,640",
092040,아미코젠,"24,350","-150","0.61","24,350","24,300","88,833","2,134,518,300","24,500","24,600","23,650","500",원(KRW),"19,207,010","467,690,693,500",
083930,아바코,"6,510","80","1.24","6,510","6,500","160,871","1,039,640,850","6,390","6,560","6,310","500",원(KRW),"15,996,505","104,137,247,550",
149950,아바텍,"7,760","-30","0.39","7,760","7,680","18,307","140,274,280","7,710","7,870","7,590","500",원(KRW),"15,607,500","121,114,200,000",
036010,아비코전자,"6,420","-130","1.98","6,470","6,420","310,226","1,963,312,140","6,530","6,570","6,170","500",원(KRW),"13,292,934","85,340,636,280",
050860,아세아텍,"4,470","0","0.00","4,470","4,455","867,058","3,852,921,760","4,435","4,530","4,370","500",원(KRW),"17,500,000","78,225,000,000",
246720,아스타,"5,020","-30","0.59","5,020","5,010","47,509","236,436,530","5,080","5,080","4,905","500",원(KRW),"11,482,523","57,642,265,460",
067390,아스트,"7,760","-240","3.00","7,770","7,760","246,138","1,929,334,420","8,060","8,060","7,740","500",원(KRW),"25,679,652","199,274,099,520",
127710,아시아경제,"1,970","-40","1.99","1,970","1,960","104,163","204,703,275","2,000","2,010","1,940","500",원(KRW),"25,508,734","50,252,205,980",
154030,아시아종묘,"4,640","-60","1.28","4,670","4,640","60,030","279,890,030","4,680","4,725","4,605","500",원(KRW),"9,215,539","42,760,100,960",
227610,아우딘퓨쳐스,"7,750","-150","1.90","7,750","7,730","55,594","430,290,380","7,870","7,930","7,620","500",원(KRW),"10,000,000","77,500,000,000",
143160,아이디스,"22,600","100","0.44","22,750","22,600","63,124","1,433,733,500","22,600","23,100","22,450","500",원(KRW),"10,716,390","242,190,414,000",
054800,아이디스홀딩스,"10,700","-100","0.93","10,700","10,650","3,158","33,750,650","10,800","10,800","10,550","500",원(KRW),"10,347,756","110,720,989,200",
099190,아이센스,"23,200","-100","0.43","23,200","23,150","14,238","329,757,800","23,300","23,450","23,000","500",원(KRW),"13,737,238","318,703,921,600",
289010,아이스크림에듀,"8,510","510","6.38","8,510","8,500","847,906","7,158,523,310","8,000","8,690","7,980","500",원(KRW),"12,864,037","109,472,954,870",
214430,아이쓰리시스템,"20,900","500","2.45","20,900","20,850","119,423","2,454,373,900","20,550","21,000","19,950","500",원(KRW),"7,106,760","148,531,284,000",
040910,아이씨디,"18,850","-50","0.26","18,850","18,800","600,249","11,285,698,800","19,150","19,400","18,350","500",원(KRW),"17,568,521","331,166,620,850",
068940,아이씨케이,"1,570","-40","2.48","1,570","1,565","55,543","87,517,990","1,610","1,610","1,560","200",원(KRW),"31,179,722","48,952,163,540",
052860,아이앤씨,"4,965","5","0.10","4,975","4,965","270,846","1,332,682,005","4,965","5,040","4,800","500",원(KRW),"17,562,554","87,198,080,610",
069920,아이에스이커머스,"4,180","-10","0.24","4,180","4,135","7,407","30,716,195","4,275","4,350","4,100","500",원(KRW),"25,826,362","107,954,193,160",
038880,아이에이,"511","-10","1.92","513","511","829,111","421,749,937","520","520","502","100",원(KRW),"241,417,281","123,364,230,591",
123010,아이에이네트웍스,"5,510","-200","3.50","5,550","5,510","44,257","245,093,840","5,710","5,710","5,500","500",원(KRW),"6,899,157","38,014,355,070",
307180,아이엘사이언스,"2,035","15","0.74","2,035","2,030","89,953","181,771,430","2,045","2,065","1,985","100",원(KRW),"19,602,273","39,890,625,555",
101390,아이엠,"1,105","-30","2.64","1,110","1,105","801,465","885,791,410","1,135","1,150","1,080","500",원(KRW),"42,223,170","46,656,602,850",
226350,아이엠텍,"546","-22","3.87","552","546","882,331","489,804,839","571","572","544","500",원(KRW),"38,403,800","20,968,474,800",
078860,아이오케이,"1,710","15","0.88","1,710","1,705","1,175,558","1,981,993,380","1,675","1,735","1,625","500",원(KRW),"50,750,542","86,783,426,820",
114810,아이원스,"6,580","-90","1.35","6,640","6,580","64,283","419,963,030","6,670","6,770","6,390","500",원(KRW),"13,415,919","88,276,747,020",
031310,아이즈비전,"4,680","50","1.08","4,685","4,680","1,354,372","6,516,220,210","4,670","5,100","4,480","500",원(KRW),"15,772,574","73,815,646,320",
